rgi_id,C,80;o1region,C,80;o2region,C,80;glims_id,C,80;anlys_id,N,18,0;subm_id,N,18,0;src_date,C,80;cenlon,N,24,15;cenlat,N,24,15;utm_zone,N,18,0;area_km2,N,24,15;primeclass,N,18,0;conn_lvl,N,18,0;surge_type,N,18,0;term_type,N,18,0;glac_name,C,80;is_rgi6,N,18,0;termlon,N,24,15;termlat,N,24,15;zmin_m,N,24,15;zmax_m,N,24,15;zmed_m,N,24,15;zmean_m,N,24,15;slope_deg,N,24,15;aspect_deg,N,24,15;aspect_sec,N,18,0;dem_source,C,80;lmax_m,N,18,0
RGI2000-v7.0-G-11-00735;11;11-01;G006994E45965N;753028;731;2003-08-13T00:00:00;6,994282;45,964684;32;0,0291;0;0;0;0;FR4N01235A05 du Trident;0;6,994673674774360;45,963787676406900;2995,2;3114,9;3047,7;3049,1;33,63;197,5;5;COPDEM30;245
RGI2000-v7.0-G-11-00736;11;11-01;G006990E45969N;753024;731;2003-08-13T00:00:00;6,993184;45,968227;32;0,1053;0;0;0;0;FR4N01235A04 Adams Reilly;0;6,986900056249080;45,966599012389300;2757,4;3313,4;3065,5;3042,0;42,53;282,9;7;COPDEM30;710
RGI2000-v7.0-G-11-00737;11;11-01;G006986E45973N;753017;731;2003-08-13T00:00:00;6,988413;45,972685;32;0,0146;0;0;0;0;FR4N01235A03 du Passon 1;0;6,987013369437180;45,972876177712300;2907,4;3026,1;2966,1;2962,1;35,20;277,1;7;COPDEM30;191
RGI2000-v7.0-G-11-00738;11;11-01;G006988E45987N;753030;731;2003-08-13T00:00:00;6,994949;45,983905;32;8,1237;0;0;0;0;FR4N01234A01 du Tour;0;6,971350917945280;45,997112564220600;2189,7;3731,3;2969,8;2980,1;19,58;315,8;8;COPDEM30;4613
RGI2000-v7.0-G-11-00745;11;11-01;G006985E45951N;753003;731;2003-08-13T00:00:00;6,978662;45,947587;32;14,2568;0;0;0;0;FR4N01235A08 dArgentiere;0;6,946467474775070;45,977186946433900;1492,7;4072,3;2868,9;2842,5;21,53;2,8;1;COPDEM90;9649
RGI2000-v7.0-G-11-00746;11;11-01;G006955E45946N;752988;731;2003-08-13T00:00:00;6,956432;45,946251;32;0,2395;0;0;0;0;FR4N01236A02 des Grands Montets;0;6,949725379664310;45,946748491495900;2844,5;3394,4;3160,1;3156,7;28,42;295,7;8;COPDEM30;1142
RGI2000-v7.0-G-11-00747;11;11-01;G006957E45955N;752981;731;2003-08-13T00:00:00;6,950612;45,950929;32;0,4245;0;0;0;0;FR4N01235A10 de la Pendant;0;6,948232744079240;45,953390167178100;2593,6;3139,6;2794,3;2811,2;28,60;319,2;8;COPDEM30;1034
RGI2000-v7.0-G-11-00748;11;11-01;G006956E45954N;752990;731;2003-08-13T00:00:00;6,956681;45,955009;32;0,2492;0;0;0;0;FR4N01235A09 de Lognan;0;6,954962096511510;45,959997765920000;2486,9;3111,8;2810,0;2807,6;29,58;316,4;8;COPDEM30;1229
RGI2000-v7.0-G-11-00749;11;11-01;G006951E45939N;752979;731;2003-08-13T00:00:00;6,947757;45,938691;32;0,7195;0;0;0;0;FR4N01236A03 du Nant Blanc;0;6,939566992847270;45,937738158329200;2264,4;3212,7;2735,0;2738,9;31,14;288,1;7;COPDEM30;1931
RGI2000-v7.0-G-11-00750;11;11-01;G006947E45933N;752976;731;2003-08-13T00:00:00;6,946657;45,932820;32;0,1115;0;0;0;0;FR4N01236A04 des Drus;0;6,942509430561480;45,931477923188900;2419,6;2799,3;2571,3;2577,4;36,65;303,4;8;COPDEM30;709
RGI2000-v7.0-G-11-00751;11;11-01;G006955E45927N;752989;731;2003-08-13T00:00:00;6,956866;45,927056;32;0,4048;0;0;0;0;FR4N01236A05 de la Charpoua;0;6,947314632865270;45,923273244780300;2465,3;3319,0;2947,1;2907,9;32,89;241,3;6;COPDEM30;1494
RGI2000-v7.0-G-11-00752;11;11-01;G006961E45912N;752992;731;2003-08-13T00:00:00;6,961346;45,912506;32;0,0381;0;0;0;0;FR4N01236A06 du Moine;0;6,962160621910150;45,911373933815500;2800,8;2948,9;2847,5;2851,4;29,39;177,8;5;COPDEM30;274
RGI2000-v7.0-G-11-00753;11;11-01;G006992E45913N;753034;731;2003-08-13T00:00:00;6,996011;45,915834;32;7,6871;0;0;0;0;FR4N01236A07 de Talefre;0;6,964450024215390;45,903538424409800;2289,7;3722,8;2968,2;2968,2;23,79;230,5;6;COPDEM30;4934
RGI2000-v7.0-G-11-00754;11;11-01;G006969E45888N;752997;731;2003-08-13T00:00:00;6,969366;45,888118;32;0,1778;0;0;0;0;FR4N01236A11 du Capucin;0;6,972189274743900;45,891228639379500;2431,7;3183,6;2724,0;2735,9;40,24;30,3;2;COPDEM30;950
RGI2000-v7.0-G-11-00755;11;11-01;G006960E45887N;752991;731;2003-08-13T00:00:00;6,960631;45,886710;32;0,0912;0;0;0;0;FR4N01236A12 de l'Aiguille du Tacul;0;6,958349000000000;45,888549000000000;2956,0;3328,9;3165,8;3161,6;42,92;334,4;8;COPDEM30;440
RGI2000-v7.0-G-11-00756;11;11-01;G006952E45886N;752982;731;2003-08-13T00:00:00;6,951685;45,886406;32;0,0907;0;0;0;0;;0;6,948710584387190;45,888117536107200;2570,8;2795,4;2671,8;2672,7;26,30;290,9;7;COPDEM30;449
RGI2000-v7.0-G-11-00757;11;11-01;G006934E45883N;752968;731;2003-08-13T00:00:00;6,936362;45,890364;32;30,6645;0;0;0;0;FR4N01236A01 Mer de Glace/Geant;0;6,921143829181390;45,939868286367400;1486,6;3935,0;3020,4;2886,9;20,19;17,8;1;COPDEM90;13192
RGI2000-v7.0-G-11-00758;11;11-01;G006924E45887N;752955;731;2003-08-13T00:00:00;6,923619;45,886744;32;0,0314;0;0;0;0;;0;6,925246267291370;45,886324093235400;2611,5;2835,9;2712,9;2718,0;39,05;93,2;3;COPDEM30;294
RGI2000-v7.0-G-11-00759;11;11-01;G006920E45894N;752950;731;2003-08-13T00:00:00;6,919503;45,893787;32;0,7615;0;0;0;0;;0;6,930354744289350;45,891200435314200;2227,1;3323,7;2682,7;2700,8;33,60;81,0;3;COPDEM30;1884
RGI2000-v7.0-G-11-00760;11;11-01;G006909E45897N;752941;731;2003-08-13T00:00:00;6,909301;45,897264;32;0,0289;0;0;0;0;FR4N01237B01 du Fou;0;6,908873220727130;45,898374770528400;2932,5;3245,0;3087,7;3094,6;48,22;329,9;8;COPDEM30;313
RGI2000-v7.0-G-11-00761;11;11-01;G006906E45895N;752936;731;2003-08-13T00:00:00;6,906050;45,894154;32;0,0592;0;0;0;0;FR4N01237B02 du Plan;0;6,906617465209100;45,896272250277600;3120,2;3589,7;3303,8;3333,6;47,33;338,3;1;COPDEM30;507
RGI2000-v7.0-G-11-00762;11;11-01;G006901E45901N;752933;731;2003-08-13T00:00:00;6,901819;45,900898;32;0,5187;0;0;0;0;FR4N01237B03 de Blaitiere;0;6,895434522332970;45,904870988057400;2322,2;3048,9;2513,5;2546,7;28,32;326,3;8;COPDEM30;1356
RGI2000-v7.0-G-11-00763;11;11-01;G006912E45907N;752945;731;2003-08-13T00:00:00;6,913652;45,905537;32;0,5739;0;0;0;0;FR4N01237A01 des Nantillons;0;6,904684380847760;45,910991752285300;2345,2;3331,7;2722,0;2779,5;34,57;338,9;1;COPDEM30;1603
RGI2000-v7.0-G-11-00764;11;11-01;G006919E45906N;752951;731;2003-08-13T00:00:00;6,919586;45,906361;32;0,0220;0;0;0;0;Glacier de la Ròpublique;0;6,919347787100070;45,907502920603300;2926,7;3137,6;3073,9;3058,7;40,46;39,6;2;COPDEM30;294
RGI2000-v7.0-G-11-00765;11;11-01;G006917E45911N;752946;731;2003-08-13T00:00:00;6,916616;45,911036;32;0,0227;0;0;0;0;;0;6,917716844417140;45,911569676681900;2495,1;2641,5;2578,4;2576,3;38,74;32,0;2;COPDEM30;189
RGI2000-v7.0-G-11-00766;11;11-01;G006924E45911N;752956;731;2003-08-13T00:00:00;6,924049;45,910539;32;0,1012;0;0;0;0;FR4N01236A16 de la Thendia;0;6,924621898401780;45,911709224749400;2226,9;2702,1;2452,5;2448,2;51,86;24,7;2;COPDEM30;462
RGI2000-v7.0-G-11-00767;11;11-01;G006928E45905N;752960;731;2003-08-13T00:00:00;6,927553;45,903994;32;0,1984;0;0;0;0;FR4N01236A14 Trelaporte;0;6,930936805864620;45,906716118525200;2460,7;2799,8;2576,0;2580,9;30,59;104,0;3;COPDEM30;726
RGI2000-v7.0-G-11-00768;11;11-01;G006889E45892N;752915;731;2003-08-13T00:00:00;6,890252;45,892122;32;0,9037;0;0;0;0;FR4N01237C01 des Pelerins;0;6,883836381791230;45,897339179114500;2250,8;2924,6;2494,0;2509,0;26,31;319,4;8;COPDEM30;1730
RGI2000-v7.0-G-11-00769;11;11-01;G006888E45882N;752918;731;2003-08-13T00:00:00;6,890715;45,882934;32;0,4206;0;0;0;0;FR4N01237C02 Arete Midi Plan;0;6,888607164677090;45,884638580317000;3019,9;3689,0;3413,5;3407,3;47,77;350,0;1;COPDEM30;691
RGI2000-v7.0-G-11-00770;11;11-01;G006880E45886N;752901;731;2003-08-13T00:00:00;6,879148;45,885440;32;0,2056;0;0;0;0;FR4N01237C03 du Telepherique;0;6,882687091709480;45,888459349295900;2538,7;2923,9;2645,5;2660,7;34,08;330,4;8;COPDEM30;902
RGI2000-v7.0-G-11-00771;11;11-01;G006875E45880N;752894;731;2003-08-13T00:00:00;6,875253;45,879748;32;0,1342;0;0;0;0;FR4N01237D01 Rond;0;6,872854206073160;45,880053496897200;2631,5;2890,1;2740,1;2739,7;30,75;299,4;8;COPDEM30;450
RGI2000-v7.0-G-11-00772;11;11-01;G006882E45877N;752904;731;2003-08-13T00:00:00;6,881659;45,876759;32;0,0556;0;0;0;0;FR4N01237D02 Ouest de l'Aiguille du Midi;0;6,879513133003430;45,878215238602200;3067,9;3542,6;3278,2;3298,4;41,87;305,7;8;COPDEM30;504
RGI2000-v7.0-G-11-00773;11;11-01;G006865E45868N;752892;731;2003-08-13T00:00:00;6,873554;45,862953;32;10,9130;0;0;0;0;FR4N01237D03 Bossons;0;6,852072898995110;45,893035229299500;1411,3;4808,9;3760,5;3546,9;29,66;341,6;1;COPDEM30;7386
RGI2000-v7.0-G-11-00774;11;11-01;G006844E45863N;752856;731;2003-08-13T00:00:00;6,848359;45,860617;32;4,9429;0;0;0;0;FR4N01237E01 Taconnaz;0;6,845391828543360;45,880596011330800;1731,2;4298,8;3342,0;3289,0;32,46;347,4;1;COPDEM30;4430
RGI2000-v7.0-G-11-00775;11;11-01;G006831E45863N;752842;731;2003-08-13T00:00:00;6,830402;45,861165;32;0,2648;0;0;0;0;FR4N01238A01 du Bourgeat;0;6,831492738587150;45,866701057714500;2434,2;3682,6;3047,1;3043,0;46,65;356,9;1;COPDEM30;1278
RGI2000-v7.0-G-11-00776;11;11-01;G006823E45859N;752836;731;2003-08-13T00:00:00;6,820016;45,859581;32;0,4666;0;0;0;0;FR4N01238B01 de la Griaz;0;6,819650939833790;45,864378243810000;2617,7;3648,8;2944,8;2984,8;32,99;339,6;1;COPDEM30;1348
RGI2000-v7.0-G-11-00777;11;11-01;G006819E45856N;752835;731;2003-08-13T00:00:00;6,820235;45,856019;32;0,0812;0;0;0;0;FR4N01239A01 de Tete Rousse;0;6,815843722015900;45,857055108468100;3030,8;3279,9;3171,9;3171,5;22,73;273,8;7;COPDEM30;550
RGI2000-v7.0-G-11-00778;11;11-01;G006811E45849N;752818;731;2003-08-13T00:00:00;6,805265;45,849378;32;4,6865;0;0;0;0;FR4N01239A02 de Bionnassay;0;6,785309254358820;45,862800718654400;1731,8;4201,6;2996,1;2987,4;32,92;321,9;8;COPDEM30;5590
RGI2000-v7.0-G-11-00779;11;11-01;G006796E45840N;752805;731;2003-08-13T00:00:00;6,796220;45,839853;32;0,0113;0;0;0;0;;0;6,795436156507000;45,839064321137900;2930,8;2996,4;2961,3;2962,3;34,22;271,8;7;COPDEM30;156
RGI2000-v7.0-G-11-00780;11;11-01;G006793E45839N;752801;731;2003-08-13T00:00:00;6,792825;45,839108;32;0,0199;0;0;0;0;;0;6,791725387483680;45,838368540403000;2711,9;2834,0;2754,9;2760,4;35,28;268,9;7;COPDEM30;267
RGI2000-v7.0-G-11-00781;11;11-01;G006799E45837N;752812;731;2003-08-13T00:00:00;6,800203;45,836883;32;0,2226;0;0;0;0;FR4N01239B02 du Tricot;0;6,796252339078250;45,834070094613100;2699,2;3260,4;2932,0;2933,7;36,06;263,6;7;COPDEM30;785
RGI2000-v7.0-G-11-00782;11;11-01;G006810E45848N;752824;731;2003-08-13T00:00:00;6,808486;45,835955;32;0,0310;0;0;0;0;;0;6,810171768961220;45,835127892550600;3431,6;3622,0;3546,2;3541,8;40,23;179,3;5;COPDEM30;339
RGI2000-v7.0-G-11-00783;11;11-01;G006799E45827N;752795;731;2003-08-13T00:00:00;6,790949;45,828844;32;1,1515;0;0;0;0;FR4N01239B03 du Miage 4;0;6,785436735574960;45,827469103055100;2307,4;3661,4;2635,4;2776,1;26,50;281,3;7;COPDEM30;2736
RGI2000-v7.0-G-11-00786;11;11-01;G006867E45829N;752883;731;2003-08-13T00:00:00;6,866966;45,828950;32;0,6581;0;0;0;0;;0;6,877138672207280;45,829990727359300;4148,5;4807,2;4588,9;4560,6;38,16;166,8;5;COPDEM30;1038
RGI2000-v7.0-G-11-00789;11;11-01;G006875E45842N;752893;731;2003-08-13T00:00:00;6,875271;45,841987;32;0,0305;0;0;0;0;;0;6,876640903666430;45,842488708798400;4114,3;4334,0;4220,9;4226,6;51,41;118,7;4;COPDEM30;173
RGI2000-v7.0-G-11-00790;11;11-01;G006939E45870N;752972;731;2003-08-13T00:00:00;6,939576;45,869472;32;0,0248;0;0;0;0;;0;6,938381053394100;45,870419622379100;3164,3;3352,4;3268,2;3265,2;41,59;352,1;1;COPDEM30;244
RGI2000-v7.0-G-11-01341;11;11-01;G006889E46119N;752913;731;2003-08-13T00:00:00;6,887605;46,117340;32;0,6663;0;0;0;0;FR4N01231C02? du Ruan;0;6,882028478864840;46,111582921710300;2288,6;2834,7;2550,2;2552,1;23,40;256,9;7;COPDEM30;1875
RGI2000-v7.0-G-11-01343;11;11-01;G006887E46108N;752910;731;2003-08-13T00:00:00;6,885927;46,104932;32;1,1717;0;0;0;0;FR4N01231C03? de Prazon;0;6,880646015896240;46,106985104139900;2319,3;2906,6;2656,3;2660,0;27,82;305,0;8;COPDEM30;2011
RGI2000-v7.0-G-11-01350;11;11-01;G006866E46052N;752884;731;2003-08-13T00:00:00;6,866638;46,052565;32;0,0765;0;0;0;0;FR4N01231C04? du Cheval Blanc;0;6,866127658682460;46,054587193020000;2535,9;2743,3;2605,5;2614,3;27,86;343,8;1;COPDEM30;547
RGI2000-v7.0-G-11-01351;11;11-01;G006862E46029N;752873;731;2003-08-13T00:00:00;6,861535;46,028607;32;0,3834;0;0;0;0;FR4N01211D02 de Tre les Eaux;0;6,867803832580060;46,031517454791300;2198,0;2703,4;2395,1;2399,5;27,61;55,8;2;COPDEM30;1162
RGI2000-v7.0-G-11-01352;11;11-01;G006847E46024N;752855;731;2003-08-13T00:00:00;6,846191;46,024365;32;0,0545;0;0;0;0;FR4N01231D01 du Buet;0;6,843691808391350;46,025000069916300;2791,6;2989,2;2888,3;2885,2;22,80;291,9;7;COPDEM30;488
RGI2000-v7.0-G-11-01353;11;11-01;G006845E46020N;752854;731;2003-08-13T00:00:00;6,845149;46,020538;32;0,0104;0;0;0;0;FR4N01231D01 des Beaux;0;6,844563945883570;46,021230019454200;2794,4;2828,8;2816,4;2814,4;17,47;304,7;8;COPDEM30;193
RGI2000-v7.0-G-11-01354;11;11-01;G006865E45990N;752880;731;2003-08-13T00:00:00;6,865499;45,991206;32;0,0152;0;0;0;0;FR4N01211C01 du Mort 1;0;6,865538232814050;45,991644082109300;2504,1;2618,2;2546,0;2549,4;44,27;349,5;1;COPDEM30;123
RGI2000-v7.0-G-11-01355;11;11-01;G006864E45990N;752878;731;2003-08-13T00:00:00;6,864373;45,990034;32;0,0146;0;0;0;0;;0;6,864365767819460;45,990479954458100;2595,3;2706,8;2641,6;2649,1;42,91;357,0;1;COPDEM30;187
RGI2000-v7.0-G-11-01356;11;11-01;G006866E45989N;752881;731;2003-08-13T00:00:00;6,865577;45,988796;32;0,0138;0;0;0;0;;0;6,864491895904150;45,989178998139700;2732,1;2791,5;2755,5;2757,7;22,32;332,4;8;COPDEM30;233
RGI2000-v7.0-G-11-01357;11;11-01;G006871E45984N;752889;731;2003-08-13T00:00:00;6,870550;45,985686;32;0,0105;0;0;0;0;FR4N01232A01 des Dards;0;6,869621971811430;45,985795461474900;2623,2;2660,1;2647,4;2645,7;17,10;268,3;7;COPDEM30;189
RGI2000-v7.0-G-11-01358;11;11-01;G006877E45985N;752897;731;2003-08-13T00:00:00;6,877151;45,984853;32;0,1057;0;0;0;0;FR4N01233B02 du Belvedere;0;6,879433032239900;45,986514730409400;2570,9;2771,6;2689,5;2685,6;24,83;77,3;3;COPDEM30;666
RGI2000-v7.0-G-11-01359;11;11-01;G006880E45993N;752898;731;2003-08-13T00:00:00;6,877892;45,993437;32;0,1273;0;0;0;0;FR4N01211B01 d'Anneuley;0;6,876222502030860;45,995012917674000;2394,2;2694,8;2524,6;2526,6;33,08;340,5;1;COPDEM30;737
RGI2000-v7.0-G-11-01360;11;11-01;G006871E45992N;752887;731;2003-08-13T00:00:00;6,870477;45,992425;32;0,1564;0;0;0;0;FR4N01211C01 de Berard;0;6,870713871325470;45,995194125076800;2271,6;2707,9;2487,6;2480,6;33,78;342,5;1;COPDEM30;734
RGI2000-v7.0-G-11-01361;11;11-01;G006887E45995N;752919;731;2003-08-13T00:00:00;6,891629;45,996263;32;0,1428;0;0;0;0;FR4N01211A01 de Beugeant;0;6,890855188026610;45,998530584269200;2496,9;2749,0;2623,7;2619,0;31,31;349,1;1;COPDEM30;478
RGI2000-v7.0-G-11-01362;11;11-01;G006870E45972N;752886;731;2003-08-13T00:00:00;6,869789;45,971939;32;0,0391;0;0;0;0;;0;6,871896465235280;45,972292321386700;2444,6;2601,3;2514,2;2511,9;25,16;103,3;3;COPDEM30;357
RGI2000-v7.0-G-11-01363;11;11-01;G006862E45976N;752875;731;2003-08-13T00:00:00;6,862821;45,975285;32;0,1501;0;0;0;0;FR4N01232A01 de la Floria;0;6,857884729258020;45,977139437832600;2323,0;2682,8;2514,4;2512,2;33,05;333,1;8;COPDEM30;673
RGI2000-v7.0-G-11-01364;11;11-01;G006808E46102N;752830;731;2003-08-13T00:00:00;6,813331;46,102556;32;0,0270;0;0;0;0;FR4N01231C01 du Folly/Avoudrues;0;6,811510656425500;46,103456261228900;2452,1;2564,4;2493,9;2497,4;28,54;321,8;8;COPDEM30;431
RGI2000-v7.0-G-11-01373;11;11-01;G006985E45580N;753008;731;2003-08-13T00:00:00;6,983032;45,580190;32;0,0688;0;0;0;0;FR4N01144B26 d'Archeboc;0;6,983089462966830;45,578298169873400;3098,4;3209,7;3162,1;3165,8;13,16;199,1;5;COPDEM30;456
RGI2000-v7.0-G-11-01374;11;11-01;G006974E45585N;753001;731;2003-08-13T00:00:00;6,974388;45,582888;32;0,1878;0;0;0;1;FR4N01144B24 de l'Argentiere 1;0;6,970350812650680;45,581782153069200;2844,1;2975,1;2894,3;2895,0;16,20;269,1;7;COPDEM30;694
RGI2000-v7.0-G-11-01379;11;11-01;G006985E45538N;753022;731;2003-08-13T00:00:00;6,990664;45,542270;32;2,5139;0;0;0;0;FR4N01144B31 Superieur des Balmes;0;6,967753221520210;45,553016755599500;2348,8;3555,0;3229,1;3027,3;20,13;344,8;1;COPDEM30;3106
RGI2000-v7.0-G-11-01384;11;11-01;G006993E45521N;753035;731;2003-08-13T00:00:00;6,996682;45,517616;32;0,8778;0;0;0;0;FR4N01144C02 du Fond 2;0;6,982561785589960;45,521695930283800;2861,4;3641,6;3149,9;3182,3;24,28;316,2;8;COPDEM30;1900
RGI2000-v7.0-G-11-01385;11;11-01;G006988E45515N;753020;731;2003-08-13T00:00:00;6,989760;45,512976;32;2,1418;0;0;0;0;FR4N01144C03 de la Sassiere;0;6,977110865698950;45,515832811723900;2779,0;3675,1;3238,2;3210,1;20,57;314,2;8;COPDEM30;2262
RGI2000-v7.0-G-11-01391;11;11-01;G007046E45436N;753092;731;2003-08-13T00:00:00;7,046043;45,434106;32;0,0140;0;0;0;0;FR4N01144E36 du Grand Vallon 1;0;7,046232379582750;45,434766329395800;3056,9;3195,2;3118,2;3120,6;44,32;41,4;2;COPDEM30;165
RGI2000-v7.0-G-11-01392;11;11-01;G007059E45434N;753106;731;2003-08-13T00:00:00;7,057702;45,432270;32;0,1279;0;0;0;0;FR4N01144E32 du Col Pers;0;7,054835680086470;45,434067199110200;2868,8;3128,6;2957,8;2961,1;31,74;340,7;1;COPDEM30;482
RGI2000-v7.0-G-11-01393;11;11-01;G006888E45514N;752911;731;2003-08-13T00:00:00;6,887867;45,512435;32;0,2415;0;0;0;0;FR4N01144G07 de l'Inverneau;0;6,889328613564360;45,515400964791800;2635,5;3060,1;2867,1;2869,3;30,60;52,9;2;COPDEM30;694
RGI2000-v7.0-G-11-01394;11;11-01;G006883E45518N;752903;731;2003-08-13T00:00:00;6,882008;45,516683;32;0,4853;0;0;0;0;FR4N01144G08 de la Martin;0;6,888556748937870;45,523634129746700;2480,3;3406,1;2918,8;2926,7;29,94;45,9;2;COPDEM30;1757
RGI2000-v7.0-G-11-01395;11;11-01;G006880E45521N;752895;731;2003-08-13T00:00:00;6,876075;45,518416;32;0,9478;0;0;0;0;FR4N01144G08 de Savinaz;0;6,887334841694040;45,526572038794400;2448,3;3582,5;3281,2;3171,1;28,54;62,6;2;COPDEM30;2246
RGI2000-v7.0-G-11-01396;11;11-01;G006864E45518N;752876;731;2003-08-13T00:00:00;6,863714;45,517113;32;0,0497;0;0;0;0;FR4N01145020 du Pretre;0;6,862080919978320;45,517496602878200;3162,8;3411,4;3294,5;3294,0;41,70;281,9;7;COPDEM30;268
RGI2000-v7.0-G-11-01397;11;11-01;G006857E45512N;752870;731;2003-08-13T00:00:00;6,861566;45,511320;32;0,4537;0;0;0;0;FR4N01145022 des Platieres;0;6,854793370021450;45,512988721638500;2744,2;3461,7;3130,4;3121,1;32,87;309,3;8;COPDEM30;1044
RGI2000-v7.0-G-11-01398;11;11-01;G006861E45505N;752869;731;2003-08-13T00:00:00;6,861521;45,505125;32;0,0418;0;0;0;0;FR4N01144G01 Sud des Platieres 1;0;6,860596262352730;45,504723794070000;3187,4;3417,3;3301,5;3299,8;27,23;189,4;5;COPDEM30;303
RGI2000-v7.0-G-11-01399;11;11-01;G006866E45505N;752879;731;2003-08-13T00:00:00;6,865308;45,504781;32;0,0231;0;0;0;0;Suspendu Ouest;0;6,865800465457090;45,503723765076200;3072,9;3222,6;3128,2;3131,7;37,41;158,3;5;COPDEM30;251
RGI2000-v7.0-G-11-01400;11;11-01;G006870E45507N;752885;731;2003-08-13T00:00:00;6,868872;45,507037;32;0,1504;0;0;0;0;FR4N01144G02 Suspendu 1;0;6,870351749303110;45,504848775512900;3044,2;3389,3;3252,5;3248,3;30,72;154,7;4;COPDEM30;548
RGI2000-v7.0-G-11-01401;11;11-01;G006854E45521N;752861;731;2003-08-13T00:00:00;6,852559;45,521007;32;0,0141;0;0;0;0;FR4N01145021 du Carro;0;6,851588479428040;45,520469704941200;2728,5;2790,3;2745,3;2749,4;18,63;222,5;6;COPDEM30;215
RGI2000-v7.0-G-11-01402;11;11-01;G006850E45532N;752862;731;2003-08-13T00:00:00;6,853323;45,530962;32;0,4835;0;0;0;0;FR4N01145015 du Geay;0;6,843375239697720;45,530626178921300;2835,6;3690,0;3306,6;3281,5;31,49;275,8;7;COPDEM30;1425
RGI2000-v7.0-G-11-01403;11;11-01;G006859E45538N;752865;731;2003-08-13T00:00:00;6,857335;45,536178;32;0,0440;0;0;0;0;FR4N01144G15 du Grand Rocher?;0;6,857781786401010;45,537645596976100;3247,0;3531,1;3428,5;3415,2;38,69;355,9;1;COPDEM30;364
RGI2000-v7.0-G-11-01404;11;11-01;G006851E45538N;752858;731;2003-08-13T00:00:00;6,850928;45,538431;32;0,3014;0;0;0;0;;0;6,850298214137460;45,542220680749600;2959,3;3428,7;3162,4;3176,2;29,99;3,3;1;COPDEM30;1043
RGI2000-v7.0-G-11-01405;11;11-01;G006865E45542N;752877;731;2003-08-13T00:00:00;6,864005;45,540487;32;0,2486;0;0;0;0;FR4N01144G14 de Turia;0;6,865791734079560;45,545616403382400;2635,1;3196,4;2892,2;2896,4;31,21;27,1;2;COPDEM30;1206
RGI2000-v7.0-G-11-01406;11;11-01;G006872E45535N;752888;731;2003-08-13T00:00:00;6,870506;45,534833;32;0,7577;0;0;0;0;FR4N01144G11 Nord de la Gurraz;0;6,880316339930570;45,541186130119400;2615,6;3485,0;2985,0;3013,4;25,98;75,0;3;COPDEM30;2055
RGI2000-v7.0-G-11-01407;11;11-01;G006874E45531N;752890;731;2003-08-13T00:00:00;6,872372;45,527861;32;1,8118;0;0;0;0;FR4N01144G10 Sud de la Gurraz;0;6,887640765992130;45,539837357299500;2237,3;3535,6;3082,1;3057,7;24,00;54,1;2;COPDEM30;3235
RGI2000-v7.0-G-11-01408;11;11-01;G006849E45556N;752857;731;2003-08-13T00:00:00;6,849410;45,556093;32;0,1344;0;0;0;0;FR4N01145001 du Varet;0;6,847775839232020;45,558668252455900;2858,7;3134,7;3001,4;2991,9;25,20;351,4;1;COPDEM30;646
RGI2000-v7.0-G-11-01409;11;11-01;G006807E45495N;752821;731;2003-08-13T00:00:00;6,806742;45,494954;32;0,0116;0;0;0;0;FR4N01145037 des Picheres 2;0;6,807905831032340;45,495261932074500;3055,1;3107,9;3080,8;3080,9;18,87;76,3;3;COPDEM30;184
RGI2000-v7.0-G-11-01410;11;11-01;G006804E45496N;752815;731;2003-08-13T00:00:00;6,804081;45,495690;32;0,0317;0;0;0;0;FR4N01145039? de Pepin;0;6,805115520411270;45,497470698319200;2833,2;3149,8;3035,7;3014,4;41,56;356,2;1;COPDEM30;448
RGI2000-v7.0-G-11-01411;11;11-01;G006803E45493N;752814;731;2003-08-13T00:00:00;6,802741;45,491578;32;0,2467;0;0;0;0;FR4N01145037 des Picheres 1;0;6,804237004835270;45,490056890706900;3028,5;3307,9;3180,3;3178,8;22,08;91,4;3;COPDEM30;626
RGI2000-v7.0-G-11-01412;11;11-01;G006796E45487N;752804;731;2003-08-13T00:00:00;6,795965;45,488899;32;0,0443;0;0;0;0;FR4N01146A12 du Midi de Bellecote 2;0;6,796675175674190;45,487041237240800;2900,5;3166,3;3006,3;3012,8;35,76;191,0;5;COPDEM30;520
RGI2000-v7.0-G-11-01413;11;11-01;G006792E45489N;752797;731;2003-08-13T00:00:00;6,792329;45,489317;32;0,0296;0;0;0;0;;0;6,793553202400800;45,488310068472400;3033,9;3227,4;3123,7;3123,5;37,89;106,0;3;COPDEM30;316
RGI2000-v7.0-G-11-01414;11;11-01;G006791E45494N;752798;731;2003-08-13T00:00:00;6,791749;45,493619;32;0,0823;0;0;0;0;FR4N01145043 Gros Glacier 1;0;6,791680835674050;45,496125402589100;2807,0;3282,9;3027,2;3026,7;42,70;5,8;1;COPDEM30;567
RGI2000-v7.0-G-11-01415;11;11-01;G006784E45487N;752790;731;2003-08-13T00:00:00;6,784755;45,486988;32;0,5027;0;0;0;0;FR4N01146A10 du Cul du Nant;0;6,784968311132120;45,481118410556200;2934,4;3354,4;3145,5;3160,6;22,11;151,4;4;COPDEM30;1272
